x,y
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.11886508009049142,0.2634132281391231
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
